name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
247.0,2010,130000,162000,2.0,1.0,1.0,2.0,19.0,998.0,66.1,5.0
109.0,2013,480000,110000,1.0,1.0,1.0,3.0,20.77,1248.0,88.76,7.0
248.0,2008,170000,120000,1.0,1.0,1.0,3.0,17.8,1248.0,75.0,5.0
245.0,2011,275000,45000,1.0,1.0,1.0,1.0,23.08,1461.0,63.1,5.0
249.0,2005,89000,90000,2.0,1.0,1.0,2.0,18.9,998.0,67.1,5.0
250.0,2010,170000,90000,1.0,1.0,1.0,2.0,20.0,1399.0,68.0,5.0
251.0,2017,1100000,67000,1.0,1.0,2.0,1.0,17.01,1582.0,126.2,5.0
252.0,2018,610000,52000,2.0,2.0,1.0,1.0,22.0,1197.0,81.8,5.0
253.0,2016,335000,40000,2.0,2.0,1.0,1.0,20.63,1198.0,67.0,5.0
254.0,2018,3000000,35000,1.0,1.0,1.0,1.0,14.24,2755.0,174.5,7.0
235.0,2018,390000,13000,2.0,2.0,1.0,1.0,20.71,799.0,53.26,5.0
255.0,2012,325000,40000,2.0,2.0,1.0,1.0,18.5,1198.0,86.8,5.0
256.0,2019,640000,10000,2.0,2.0,1.0,1.0,17.0,1198.0,73.75,5.0
257.0,2012,450000,9000,2.0,2.0,1.0,1.0,16.95,1498.0,97.7,5.0
258.0,2013,400000,70000,1.0,2.0,1.0,2.0,23.59,1364.0,67.06,5.0
259.0,2009,215000,60000,2.0,2.0,1.0,1.0,20.36,1197.0,78.9,5.0
260.0,2014,570000,40000,1.0,2.0,1.0,1.0,20.45,1461.0,83.8,5.0
189.0,2012,680000,93000,1.0,2.0,1.0,1.0,15.1,2179.0,140.0,7.0
261.0,2008,325000,80000,1.0,1.0,1.0,4.0,12.8,2494.0,102.0,7.0
262.0,2011,150000,50000,2.0,1.0,1.0,2.0,15.64,1193.0,64.08,5.0
263.0,2013,690000,68000,2.0,2.0,2.0,1.0,14.5,1797.0,147.5,5.0
264.0,2012,64000,18000,2.0,2.0,1.0,1.0,25.4,624.0,37.5,4.0
265.0,2013,250000,120000,1.0,1.0,1.0,1.0,23.08,1461.0,63.1,5.0
249.0,2005,65000,35000,2.0,1.0,1.0,1.0,18.9,998.0,67.1,5.0
1.0,2016,550000,60000,1.0,1.0,1.0,2.0,26.59,1248.0,74.0,5.0
185.0,2016,300000,30000,2.0,1.0,1.0,1.0,25.17,799.0,53.3,5.0
266.0,2016,800000,70000,2.0,1.0,2.0,1.0,16.34,1798.0,189.3,5.0
127.0,2017,2625000,9000,1.0,2.0,2.0,1.0,13.6,1999.0,177.0,5.0
112.0,2019,5150000,20000,2.0,2.0,2.0,1.0,22.37,2487.0,214.56,5.0
113.0,2017,3200000,45000,1.0,2.0,2.0,1.0,19.33,1999.0,177.0,5.0
172.0,2015,503000,110000,1.0,1.0,1.0,1.0,14.1,2179.0,147.94,7.0
249.0,2013,225000,58343,2.0,3.0,1.0,1.0,21.79,998.0,67.05,5.0
267.0,2018,740000,38817,1.0,2.0,1.0,1.0,27.39,1248.0,74.0,5.0
268.0,2016,550000,56494,2.0,3.0,1.0,1.0,18.2,1199.0,88.7,5.0
269.0,2013,750000,79328,1.0,3.0,1.0,2.0,12.99,2494.0,100.6,7.0
270.0,2019,650000,5621,2.0,3.0,2.0,1.0,22.0,1197.0,81.8,5.0
271.0,2017,625000,25538,2.0,3.0,1.0,1.0,16.78,1496.0,88.73,5.0
272.0,2018,600000,69779,2.0,2.0,2.0,1.0,22.0,1197.0,81.8,5.0
239.0,2017,450000,56290,1.0,2.0,1.0,1.0,24.0,1186.0,73.97,5.0
118.0,2019,5500000,8500,1.0,2.0,2.0,1.0,16.78,1995.0,190.0,5.0
273.0,2019,779000,7032,2.0,3.0,2.0,1.0,19.0,1199.0,88.76,5.0
130.0,2016,645000,11000,2.0,2.0,2.0,1.0,14.3,1598.0,103.5,5.0
274.0,2018,2475000,2000,1.0,2.0,2.0,1.0,16.8,1984.0,150.0,5.0
275.0,2012,265000,162000,1.0,1.0,1.0,3.0,19.5292373105782,1458.3272031778727,91.50002278741545,5.4190083860526705
276.0,2009,500000,120000,2.0,1.0,2.0,2.0,11.1,2354.0,158.8,5.0
1.0,2015,480000,90000,1.0,1.0,1.0,1.0,26.59,1248.0,74.0,5.0
277.0,2014,535000,70000,1.0,1.0,1.0,3.0,22.32,1582.0,126.32,5.0
278.0,2005,250000,240000,1.0,1.0,1.0,3.0,12.8,2494.0,102.0,8.0
279.0,2012,300000,100000,1.0,1.0,1.0,2.0,21.5,1248.0,88.8,5.0
280.0,2009,340000,214000,1.0,1.0,1.0,2.0,16.8,1493.0,110.0,5.0
281.0,2016,240000,50000,2.0,1.0,1.0,1.0,22.74,796.0,47.3,5.0
282.0,2018,1085000,1000,2.0,1.0,2.0,1.0,18.0,1497.0,117.6,5.0
283.0,2017,750000,19000,1.0,1.0,2.0,1.0,28.4,1248.0,74.02,5.0
284.0,2012,95000,265000,1.0,1.0,1.0,2.0,17.0,1405.0,70.0,5.0
285.0,2020,409999,35000,4.0,1.0,1.0,1.0,29.231999999999996,1196.0,61.7,5.0
41.0,2014,215000,80000,2.0,1.0,1.0,2.0,23.95,998.0,67.05,5.0
286.0,2016,1290000,50000,1.0,1.0,2.0,1.0,16.0,2179.0,140.0,7.0
287.0,2010,150000,80000,2.0,1.0,1.0,1.0,20.92,998.0,67.1,5.0
288.0,2018,325000,100000,2.0,1.0,1.0,1.0,23.84,1199.0,84.0,5.0
289.0,2013,260000,120000,2.0,1.0,1.0,2.0,15.1,1196.0,73.0,5.0
127.0,2017,2625000,9000,1.0,2.0,2.0,1.0,13.6,1999.0,177.0,5.0
112.0,2019,5150000,20000,2.0,2.0,2.0,1.0,22.37,2487.0,214.56,5.0
113.0,2017,3200000,45000,1.0,2.0,2.0,1.0,19.33,1999.0,177.0,5.0
172.0,2015,503000,110000,1.0,1.0,1.0,1.0,14.1,2179.0,147.94,7.0
290.0,2019,3800000,20000,1.0,1.0,2.0,1.0,18.0,1969.0,190.0,5.0
249.0,2013,225000,58343,2.0,3.0,1.0,1.0,21.79,998.0,67.05,5.0
267.0,2018,740000,38817,1.0,2.0,1.0,1.0,27.39,1248.0,74.0,5.0
268.0,2016,550000,56494,2.0,3.0,1.0,1.0,18.2,1199.0,88.7,5.0
269.0,2013,750000,79328,1.0,3.0,1.0,2.0,12.99,2494.0,100.6,7.0
270.0,2019,650000,5621,2.0,3.0,2.0,1.0,22.0,1197.0,81.8,5.0
271.0,2017,625000,25538,2.0,3.0,1.0,1.0,16.78,1496.0,88.73,5.0
272.0,2018,600000,69779,2.0,2.0,2.0,1.0,22.0,1197.0,81.8,5.0
239.0,2017,450000,56290,1.0,2.0,1.0,1.0,24.0,1186.0,73.97,5.0
118.0,2019,5400000,7500,1.0,2.0,2.0,1.0,16.78,1995.0,190.0,5.0
118.0,2019,5500000,8500,1.0,2.0,2.0,1.0,16.78,1995.0,190.0,5.0
273.0,2019,779000,7032,2.0,3.0,2.0,1.0,19.0,1199.0,88.76,5.0
130.0,2016,645000,11000,2.0,2.0,2.0,1.0,14.3,1598.0,103.5,5.0
274.0,2018,2475000,2000,1.0,2.0,2.0,1.0,16.8,1984.0,150.0,5.0
291.0,2019,700000,40000,1.0,1.0,2.0,1.0,23.8,1498.0,78.9,5.0
292.0,2017,950000,45000,1.0,1.0,1.0,1.0,21.38,1396.0,88.7,5.0
293.0,2010,160000,80000,2.0,1.0,1.0,2.0,19.7,796.0,46.3,5.0
294.0,2015,409999,135000,1.0,1.0,1.0,2.0,24.4,1120.0,71.01,5.0
50.0,2015,840000,120000,1.0,1.0,1.0,2.0,12.99,2494.0,100.6,7.0
295.0,2013,450000,67000,1.0,1.0,1.0,1.0,23.59,1364.0,67.1,5.0
296.0,2017,900000,50000,1.0,1.0,1.0,1.0,28.4,1248.0,74.02,5.0
261.0,2008,570000,134000,1.0,1.0,1.0,2.0,12.8,2494.0,102.0,7.0
245.0,2011,254999,110000,1.0,1.0,1.0,2.0,23.08,1461.0,63.1,5.0
297.0,2009,130000,40000,2.0,1.0,1.0,1.0,16.1,796.0,37.0,4.0
1.0,2013,530000,120000,1.0,1.0,1.0,2.0,23.4,1248.0,74.0,5.0
298.0,2015,520000,110000,1.0,1.0,1.0,2.0,20.14,1498.0,88.8,5.0
299.0,2011,229999,170000,1.0,1.0,1.0,2.0,21.0,1461.0,64.1,5.0
297.0,2004,81000,80000,2.0,1.0,1.0,2.0,16.1,796.0,37.0,4.0
300.0,2016,600000,47000,1.0,1.0,1.0,1.0,25.2,1248.0,74.0,5.0
301.0,2015,409999,93000,2.0,1.0,1.0,1.0,19.1,1197.0,81.86,5.0
302.0,2015,292000,70000,1.0,1.0,1.0,1.0,20.0,1399.0,68.05,5.0
35.0,2012,390000,80000,1.0,1.0,1.0,1.0,13.93,2179.0,138.03,7.0
303.0,2016,550000,44000,2.0,1.0,1.0,1.0,18.16,1196.0,86.8,5.0
304.0,2014,385000,25000,2.0,1.0,1.0,1.0,23.1,998.0,67.04,5.0
305.0,2016,800000,25000,2.0,1.0,1.0,1.0,15.29,1591.0,121.3,5.0
165.0,2019,675000,10000,2.0,1.0,1.0,1.0,21.21,1197.0,81.8,5.0
306.0,2018,1525000,50000,1.0,1.0,1.0,1.0,17.6,2179.0,153.86,7.0
307.0,2018,950000,30000,1.0,1.0,1.0,1.0,23.0,1498.0,98.96,5.0
308.0,2015,610000,50000,1.0,1.0,1.0,2.0,21.19,1396.0,88.73,5.0
56.0,2012,525000,120000,1.0,1.0,1.0,1.0,22.54,1396.0,88.73,5.0
291.0,2019,700000,40000,1.0,1.0,2.0,1.0,23.8,1498.0,78.9,5.0
309.0,2015,375000,80000,1.0,1.0,1.0,1.0,15.96,2523.0,62.1,7.0
310.0,2015,580000,90000,1.0,1.0,1.0,1.0,20.45,1461.0,83.8,5.0
311.0,2015,434999,50000,2.0,1.0,1.0,2.0,20.4,1197.0,83.11,5.0
312.0,2020,350000,2136,2.0,1.0,1.0,1.0,22.5,999.0,67.0,5.0
50.0,2012,730000,250000,1.0,1.0,1.0,1.0,12.99,2494.0,100.0,7.0
269.0,2015,1050000,120000,1.0,1.0,1.0,1.0,12.99,2494.0,100.6,7.0
267.0,2017,735000,70000,1.0,1.0,1.0,1.0,27.39,1248.0,74.0,5.0
313.0,2018,1050000,18000,1.0,2.0,1.0,1.0,19.6,1461.0,108.45,5.0
314.0,2016,420000,110000,1.0,1.0,1.0,2.0,18.2,1248.0,73.74,7.0
315.0,2017,800000,60000,1.0,1.0,1.0,1.0,23.65,1248.0,88.5,5.0
316.0,2015,2000000,60000,1.0,1.0,2.0,1.0,12.55,2982.0,168.5,7.0
1.0,2016,600000,147000,1.0,1.0,1.0,2.0,26.59,1248.0,74.0,5.0
316.0,2015,1900000,130000,1.0,1.0,2.0,1.0,12.55,2982.0,168.5,7.0
317.0,2011,500000,99500,1.0,1.0,1.0,3.0,11.5,1991.0,147.9,7.0
318.0,2011,200000,110000,1.0,1.0,1.0,2.0,17.0,1405.0,71.0,5.0
319.0,2016,370000,35000,2.0,1.0,1.0,1.0,19.49,1198.0,67.04,5.0
320.0,2010,260000,110000,1.0,1.0,1.0,2.0,16.2,1493.0,110.0,5.0
232.0,2014,610000,21000,2.0,1.0,1.0,1.0,16.02,1373.0,93.7,7.0
321.0,2013,300000,60000,1.0,1.0,1.0,2.0,23.5,1498.0,90.0,5.0
322.0,2010,140000,40000,1.0,1.0,1.0,1.0,16.6,1405.0,70.0,5.0
79.0,2008,229999,50000,2.0,1.0,1.0,1.0,19.81,1086.0,68.05,5.0
247.0,2010,200000,65000,2.0,1.0,1.0,2.0,19.0,998.0,66.1,5.0
323.0,2011,200000,80000,2.0,1.0,1.0,1.0,18.9,998.0,67.1,5.0
324.0,2015,560000,119000,1.0,1.0,1.0,1.0,23.9,1582.0,126.2,5.0
325.0,2016,750000,80000,1.0,1.0,1.0,1.0,24.52,1248.0,88.5,7.0
103.0,2017,585000,90000,1.0,1.0,1.0,1.0,25.2,1248.0,74.0,5.0
326.0,2016,760000,20000,2.0,1.0,1.0,1.0,17.01,1591.0,121.4,5.0
103.0,2014,430000,80000,1.0,1.0,1.0,2.0,25.2,1248.0,74.0,5.0
327.0,2020,480000,44665,1.0,1.0,1.0,1.0,25.32,1198.0,77.0,6.0
328.0,2019,643000,10000,1.0,1.0,1.0,1.0,20.8,1493.0,113.4,5.0
329.0,2018,500000,60000,2.0,1.0,1.0,1.0,20.14,1197.0,81.86,5.0
330.0,2016,425000,22000,2.0,1.0,1.0,1.0,18.5,1198.0,86.8,5.0
24.0,2014,250000,25000,2.0,1.0,1.0,1.0,22.74,796.0,47.3,5.0
331.0,2016,285000,70000,1.0,1.0,1.0,1.0,27.62,793.0,47.0,5.0
332.0,2008,160000,123000,2.0,1.0,1.0,3.0,17.5,1298.0,85.8,5.0
333.0,2011,250000,70000,1.0,1.0,1.0,2.0,20.54,1598.0,103.6,5.0
334.0,2013,409999,45000,1.0,1.0,1.0,1.0,23.59,1364.0,67.06,5.0
216.0,2015,400000,40000,2.0,1.0,2.0,1.0,18.9,1197.0,82.0,5.0
1.0,2019,700000,30000,1.0,1.0,1.0,1.0,28.4,1248.0,74.02,5.0
335.0,2007,350000,90000,2.0,1.0,2.0,1.0,12.9,1799.0,130.0,5.0
336.0,2016,660000,34000,2.0,1.0,1.0,2.0,17.5,1373.0,91.1,7.0
281.0,2017,268000,25000,2.0,1.0,1.0,1.0,24.7,796.0,47.3,5.0
281.0,2016,270000,50000,2.0,1.0,1.0,1.0,22.74,796.0,47.3,5.0
337.0,2013,300000,50000,1.0,1.0,1.0,1.0,25.44,936.0,57.6,5.0
238.0,2017,450000,90000,2.0,1.0,1.0,1.0,23.84,1199.0,84.0,5.0
337.0,2012,220000,70000,1.0,1.0,1.0,2.0,25.44,936.0,57.6,5.0
338.0,2009,250000,146000,1.0,1.0,1.0,2.0,13.93,2179.0,138.0,7.0
339.0,2012,300000,85000,2.0,1.0,1.0,2.0,15.6,1196.0,70.0,5.0
340.0,2009,88000,201850,1.0,1.0,1.0,2.0,17.88,1396.0,52.8,5.0
1.0,2016,561000,30000,1.0,1.0,1.0,1.0,26.59,1248.0,74.0,5.0
1.0,2018,755000,15000,1.0,1.0,1.0,1.0,28.4,1248.0,74.02,5.0
287.0,2011,165000,90000,2.0,1.0,1.0,1.0,20.92,998.0,67.1,5.0
202.0,2008,190000,80000,1.0,1.0,1.0,2.0,19.3,1248.0,73.9,5.0
341.0,2011,110000,50000,1.0,1.0,1.0,1.0,17.2,1396.0,53.5,5.0
342.0,2012,320000,80000,1.0,1.0,1.0,2.0,13.6,2523.0,63.0,8.0
103.0,2010,330000,110000,1.0,1.0,1.0,2.0,19.5292373105782,1458.3272031778727,91.50002278741545,5.4190083860526705
343.0,2016,540000,38000,2.0,1.0,1.0,1.0,18.6,1197.0,81.83,5.0
344.0,2016,270000,100000,2.0,1.0,1.0,3.0,15.37,1196.0,73.0,7.0
345.0,2012,450000,30000,2.0,1.0,1.0,1.0,17.5,1197.0,85.8,5.0
102.0,2014,450000,30000,2.0,1.0,1.0,1.0,19.1,1197.0,85.8,5.0
346.0,2015,200000,50000,2.0,1.0,1.0,1.0,18.6,1199.0,76.8,5.0
347.0,2016,400000,30000,2.0,1.0,1.0,1.0,18.2,1199.0,82.4,5.0
293.0,2009,125000,60000,2.0,1.0,1.0,3.0,19.7,796.0,46.3,5.0
348.0,2018,1600000,14000,1.0,1.0,1.0,1.0,17.1,1956.0,170.0,5.0
38.0,2015,900000,22000,2.0,1.0,1.0,1.0,17.4,1497.0,117.3,5.0
67.0,2012,450000,90000,1.0,1.0,1.0,1.0,20.54,1598.0,103.6,5.0
349.0,2018,801000,20000,2.0,1.0,1.0,1.0,18.6,1197.0,81.83,5.0
350.0,2014,317000,15000,1.0,1.0,1.0,1.0,15.42,1405.0,70.0,7.0
168.0,2014,330000,30000,2.0,1.0,1.0,2.0,18.5,1197.0,82.85,5.0
351.0,2010,160000,50000,2.0,1.0,1.0,1.0,19.5292373105782,1458.3272031778727,91.50002278741545,5.4190083860526705
352.0,2007,120000,110000,2.0,1.0,1.0,2.0,15.3,1341.0,83.0,5.0
353.0,2015,220000,80000,2.0,1.0,1.0,1.0,18.2,1199.0,82.4,5.0
103.0,2008,229999,50000,1.0,1.0,1.0,3.0,19.5292373105782,1458.3272031778727,91.50002278741545,5.4190083860526705
354.0,2015,340000,110000,2.0,1.0,1.0,1.0,17.57,1193.0,88.7,5.0
355.0,2013,200000,70000,1.0,1.0,1.0,2.0,19.68,1399.0,67.0,5.0
227.0,2002,140000,50000,2.0,1.0,1.0,2.0,19.7,796.0,46.3,5.0
356.0,2013,1000000,190000,1.0,1.0,1.0,1.0,12.99,2494.0,100.6,8.0
357.0,2010,495000,100000,1.0,1.0,1.0,2.0,13.6,2523.0,63.0,7.0
24.0,2015,236000,60000,2.0,1.0,1.0,1.0,22.74,796.0,47.3,5.0
12.0,2009,275000,90000,1.0,1.0,1.0,2.0,19.3,1248.0,73.9,5.0
172.0,2015,503000,110000,1.0,1.0,1.0,1.0,14.1,2179.0,147.94,7.0
101.0,2017,775000,32000,1.0,2.0,1.0,1.0,24.3,1248.0,88.5,5.0
49.0,2016,1800000,30000,1.0,1.0,2.0,1.0,11.36,2755.0,171.5,7.0
40.0,2018,750000,5000,1.0,1.0,1.0,1.0,24.3,1248.0,88.5,5.0
358.0,2018,580000,32000,2.0,1.0,1.0,1.0,18.9,1197.0,81.86,5.0
359.0,2016,484999,30000,2.0,1.0,1.0,1.0,18.7,1199.0,88.7,5.0
360.0,2017,700000,43000,2.0,2.0,1.0,1.0,15.4,1497.0,117.3,7.0
361.0,2012,415000,60000,2.0,2.0,1.0,1.0,17.7,1497.0,113.42,5.0
362.0,2015,325000,50000,2.0,1.0,2.0,1.0,19.34,1198.0,76.0,5.0
142.0,2018,550000,14200,2.0,1.0,1.0,1.0,18.16,1196.0,86.8,5.0
363.0,2017,300000,10000,2.0,1.0,1.0,1.0,21.1,814.0,55.2,5.0
364.0,2018,217000,25000,2.0,1.0,1.0,1.0,22.7,799.0,53.64,5.0
92.0,2018,700000,19100,2.0,1.0,1.0,1.0,19.0,1194.0,94.68,5.0
365.0,2014,484999,54000,1.0,2.0,1.0,1.0,23.0,1498.0,98.96,5.0
366.0,2018,670000,35000,1.0,1.0,1.0,1.0,22.71,1461.0,84.8,5.0
358.0,2018,500000,20000,2.0,1.0,1.0,2.0,18.9,1197.0,81.86,5.0
315.0,2016,675000,52000,1.0,1.0,1.0,1.0,23.65,1248.0,88.5,5.0
16.0,2011,220000,120000,1.0,1.0,1.0,2.0,23.0,1396.0,90.0,5.0
367.0,2013,630000,120000,1.0,1.0,1.0,2.0,20.77,1248.0,88.8,7.0
368.0,2010,250000,90000,1.0,1.0,1.0,2.0,18.8,1248.0,90.0,5.0
369.0,2013,525000,75000,1.0,1.0,2.0,1.0,22.32,1582.0,126.3,5.0
287.0,2011,204999,97500,2.0,1.0,1.0,1.0,19.5292373105782,1458.3272031778727,0.0,5.4190083860526705
287.0,2011,204999,97500,2.0,1.0,1.0,1.0,19.5292373105782,1458.3272031778727,0.0,5.4190083860526705
370.0,2016,1100000,100000,1.0,1.0,1.0,1.0,15.4,1997.0,120.0,7.0
313.0,2012,480000,55735,1.0,1.0,1.0,2.0,19.01,1461.0,108.45,5.0
186.0,2014,605000,80000,1.0,1.0,1.0,2.0,15.1,2179.0,140.0,7.0
371.0,2016,250000,50000,2.0,1.0,1.0,2.0,24.7,796.0,47.3,5.0
9.0,2013,245000,70000,1.0,1.0,1.0,2.0,20.0,1399.0,68.1,5.0
372.0,2012,210000,76000,2.0,1.0,1.0,4.0,20.36,1197.0,78.9,5.0
165.0,2020,730000,1500,2.0,1.0,1.0,1.0,21.21,1197.0,81.8,5.0
373.0,2012,500000,76000,1.0,1.0,1.0,1.0,15.96,2523.0,62.1,7.0
374.0,2015,280000,60000,2.0,1.0,1.0,2.0,21.1,814.0,55.2,5.0
375.0,2009,561000,170000,1.0,1.0,1.0,3.0,12.8,2494.0,102.0,8.0
46.0,2013,950000,181491,1.0,2.0,1.0,1.0,13.5,2477.0,175.56,7.0
376.0,2016,375000,53319,1.0,2.0,1.0,1.0,25.44,936.0,56.3,5.0
61.0,2017,700000,40906,1.0,2.0,1.0,1.0,21.66,1498.0,108.62,5.0
271.0,2012,375000,31711,2.0,2.0,1.0,2.0,17.6,1496.0,88.7,5.0
377.0,2012,270000,43755,2.0,2.0,1.0,2.0,21.1,814.0,55.2,5.0
378.0,2010,225000,59549,2.0,2.0,1.0,1.0,19.0,998.0,67.1,5.0
356.0,2015,1350000,94385,1.0,2.0,1.0,1.0,12.99,2494.0,100.6,8.0
81.0,2010,200000,73730,2.0,2.0,1.0,1.0,18.2,998.0,67.1,5.0
379.0,2013,1500000,148120,1.0,2.0,1.0,1.0,14.24,2755.0,174.5,7.0
380.0,2018,580000,30000,2.0,1.0,2.0,1.0,18.9,1197.0,81.86,5.0
381.0,2011,337000,142000,1.0,1.0,1.0,3.0,13.7,2179.0,138.1,7.0
382.0,2011,175000,20000,1.0,1.0,1.0,1.0,12.2,1948.0,68.0,10.0
383.0,2009,180000,120000,1.0,1.0,1.0,2.0,18.8,1248.0,90.0,5.0
384.0,2011,200000,80000,2.0,1.0,1.0,1.0,19.81,1086.0,68.05,5.0
385.0,2016,260000,60000,1.0,1.0,1.0,1.0,19.09,1405.0,69.01,5.0
386.0,2016,350000,25000,2.0,1.0,1.0,1.0,23.01,999.0,67.0,5.0
357.0,2011,409999,50000,1.0,1.0,1.0,2.0,13.6,2523.0,63.0,7.0
387.0,2017,655000,126000,1.0,1.0,1.0,1.0,18.49,1493.0,100.0,7.0
83.0,2015,370000,170000,1.0,1.0,1.0,1.0,26.59,1248.0,74.0,5.0
24.0,2013,200000,24000,2.0,1.0,1.0,1.0,22.74,796.0,47.3,5.0
388.0,2017,800000,100000,1.0,1.0,1.0,2.0,24.52,1248.0,88.5,7.0
389.0,2019,550000,10000,2.0,1.0,1.0,1.0,24.0,1199.0,83.81,5.0
390.0,2012,300000,70000,1.0,1.0,1.0,2.0,20.0,1399.0,68.0,5.0
391.0,2011,196000,110000,2.0,1.0,1.0,1.0,18.9,998.0,67.1,5.0
392.0,2008,135000,80000,2.0,1.0,1.0,2.0,19.81,1086.0,68.05,5.0
393.0,2015,299000,16500,2.0,1.0,1.0,1.0,17.57,1193.0,88.7,5.0
41.0,2017,300000,30000,2.0,1.0,1.0,1.0,23.95,998.0,67.05,5.0
325.0,2017,720000,80000,1.0,1.0,1.0,1.0,24.52,1248.0,88.5,7.0
41.0,2016,300000,25000,2.0,1.0,1.0,1.0,23.95,998.0,67.05,5.0
394.0,2019,750000,20000,1.0,1.0,1.0,1.0,24.0,1186.0,73.97,5.0
185.0,2016,260000,60000,2.0,1.0,1.0,1.0,25.17,799.0,53.3,5.0
373.0,2014,600000,50000,1.0,1.0,1.0,2.0,15.96,2523.0,62.1,7.0
395.0,2004,275000,100000,2.0,1.0,2.0,2.0,9.0,2997.0,218.0,5.0
41.0,2015,250000,52000,2.0,1.0,1.0,1.0,23.95,998.0,67.05,5.0
1.0,2014,420000,80000,1.0,1.0,1.0,1.0,23.4,1248.0,74.0,5.0
377.0,2015,235000,50000,2.0,1.0,1.0,1.0,21.1,814.0,55.2,5.0
396.0,2016,1100000,60000,1.0,1.0,1.0,1.0,15.4,2179.0,120.0,7.0
41.0,2019,360000,25000,2.0,1.0,1.0,1.0,23.95,998.0,67.05,5.0
397.0,2014,380000,50000,1.0,1.0,1.0,2.0,24.0,1120.0,70.0,5.0
398.0,2016,650000,125000,1.0,1.0,1.0,1.0,22.77,1498.0,98.59,5.0
399.0,2016,350000,80000,2.0,1.0,1.0,1.0,20.51,998.0,67.04,5.0
400.0,2017,700000,70000,1.0,1.0,1.0,1.0,15.96,2523.0,63.0,9.0
401.0,2010,270000,90000,1.0,1.0,1.0,3.0,23.0,1396.0,90.0,5.0
402.0,2017,450000,50000,1.0,1.0,1.0,1.0,22.95,1248.0,74.0,5.0
210.0,2016,630000,101000,1.0,1.0,1.0,1.0,16.55,2498.0,105.0,6.0
169.0,2011,270000,40000,2.0,1.0,1.0,1.0,18.9,998.0,67.1,5.0
403.0,2009,135000,28900,2.0,1.0,1.0,2.0,0.0,1172.0,65.0,5.0
169.0,2012,275000,20000,2.0,1.0,1.0,1.0,18.9,998.0,67.1,5.0
127.0,2017,2625000,9000,1.0,2.0,2.0,1.0,13.6,1999.0,177.0,5.0
112.0,2019,5150000,20000,2.0,2.0,2.0,1.0,22.37,2487.0,214.56,5.0
113.0,2017,3200000,45000,1.0,2.0,2.0,1.0,19.33,1999.0,177.0,5.0
172.0,2015,503000,110000,1.0,1.0,1.0,1.0,14.1,2179.0,147.94,7.0
290.0,2019,3800000,20000,1.0,1.0,2.0,1.0,18.0,1969.0,190.0,5.0
137.0,2016,2000000,68089,2.0,3.0,2.0,1.0,19.16,2494.0,157.7,5.0
249.0,2013,225000,58343,2.0,3.0,1.0,1.0,21.79,998.0,67.05,5.0
268.0,2016,550000,56494,2.0,3.0,1.0,1.0,18.2,1199.0,88.7,5.0
269.0,2013,750000,79328,1.0,3.0,1.0,2.0,12.99,2494.0,100.6,7.0
270.0,2019,650000,5621,2.0,3.0,2.0,1.0,22.0,1197.0,81.8,5.0
271.0,2017,625000,25538,2.0,3.0,1.0,1.0,16.78,1496.0,88.73,5.0
272.0,2018,600000,69779,2.0,2.0,2.0,1.0,22.0,1197.0,81.8,5.0
239.0,2017,450000,56290,1.0,2.0,1.0,1.0,24.0,1186.0,73.97,5.0
118.0,2019,5400000,7500,1.0,2.0,2.0,1.0,16.78,1995.0,190.0,5.0
273.0,2019,779000,7032,2.0,3.0,2.0,1.0,19.0,1199.0,88.76,5.0
130.0,2016,645000,11000,2.0,2.0,2.0,1.0,14.3,1598.0,103.5,5.0
274.0,2018,2475000,2000,1.0,2.0,2.0,1.0,16.8,1984.0,150.0,5.0
387.0,2015,634000,165000,1.0,1.0,1.0,1.0,18.49,1493.0,100.0,7.0
404.0,2012,235000,98500,2.0,1.0,1.0,2.0,19.0,998.0,66.1,5.0
405.0,2008,275000,98000,2.0,1.0,1.0,3.0,20.36,1197.0,78.9,5.0
406.0,2014,700000,40000,1.0,1.0,1.0,2.0,16.55,2498.0,105.0,6.0
407.0,2013,400000,90000,1.0,1.0,1.0,1.0,20.3,1248.0,92.0,5.0
107.0,2012,215000,90000,2.0,1.0,1.0,3.0,19.7,796.0,46.3,5.0
408.0,2009,150000,110000,1.0,1.0,1.0,2.0,17.1,1493.0,110.0,5.0
409.0,2018,950000,77800,1.0,1.0,1.0,1.0,25.1,1248.0,88.5,5.0
387.0,2015,730000,100000,1.0,1.0,1.0,1.0,18.49,1493.0,100.0,7.0
410.0,2016,350000,80000,2.0,1.0,1.0,2.0,19.1,1197.0,82.0,5.0
411.0,2018,535000,21000,2.0,1.0,1.0,2.0,18.15,1198.0,82.0,6.0
412.0,2018,455000,100000,2.0,1.0,1.0,2.0,19.0,1197.0,85.8,5.0
165.0,2019,655000,25000,2.0,1.0,1.0,1.0,21.21,1197.0,81.8,5.0
413.0,2019,800000,30000,1.0,1.0,1.0,3.0,23.0,1498.0,98.96,5.0
414.0,2018,1100000,25000,2.0,1.0,2.0,1.0,17.8,1496.0,105.5,5.0
415.0,2016,3000000,40000,1.0,1.0,2.0,1.0,13.0,2143.0,204.0,5.0
416.0,2012,1225000,160000,1.0,1.0,2.0,1.0,11.5,2982.0,169.0,7.0
417.0,2018,340000,51492,2.0,1.0,1.0,1.0,18.15,1198.0,82.0,6.0
